Customer_ID,Age,Income,Purchases,Gender,Churn
1928,18,117554,25,Male,0
1929,29,94681,2,Male,0
1930,24,66330,7,Male,1
1931,32,107759,10,Male,1
1932,38,88416,20,Female,0
1933,36,106807,7,Female,0
1934,46,53313,24,Female,1
1935,42,66900,16,Male,1
1936,50,98840,5,Male,0
1937,49,54695,29,Female,1
1938,52,50225,28,Female,1
1939,55,106072,12,Female,0
1940,43,116367,17,Female,1
1941,28,69156,16,Male,0
1942,52,97209,20,Female,0
1943,25,107453,26,Male,1
1944,31,47829,16,Female,1
1945,27,100908,19,Male,1
1946,19,45938,26,Female,1
1947,26,79164,15,Female,1
1948,20,74530,12,Male,1
1949,38,88199,21,Male,0
1950,43,80282,10,Female,1
1951,25,67801,29,Male,0
1952,19,29465,26,Female,1
1953,23,23326,29,Male,1
1954,45,23659,22,Female,1
1955,46,80289,2,Female,1
1956,43,47594,7,Female,1
1957,42,24763,13,Female,0
1958,29,108657,3,Female,0
1959,22,30828,15,Female,0
1960,51,67588,1,Female,1
1961,54,31221,26,Female,1
1962,32,31211,3,Male,1
1963,53,33569,25,Male,0
1964,32,116894,10,Male,0
1965,40,57860,27,Female,1
1966,23,91558,27,Female,0
1967,38,65337,15,Female,1
1968,40,72311,22,Male,1
1969,33,33515,27,Male,0
1970,32,91695,6,Male,0
1971,42,107227,20,Male,0
1972,53,44904,15,Male,0
1973,28,79935,24,Female,1
1974,32,63790,21,Male,1
1975,21,88580,7,Female,0
1976,38,95148,25,Female,0
1977,30,25636,29,Female,0
1978,39,97129,29,Male,0
1979,36,22892,21,Male,1
1980,51,41672,27,Female,1
1981,31,25812,5,Male,1
1982,21,116621,4,Male,1
1983,44,20654,22,Female,1
1984,46,74633,18,Female,1
1985,45,37143,3,Female,1
1986,52,75934,17,Female,0
1987,25,87334,18,Female,1
1988,33,49087,18,Male,0
1989,59,31618,24,Female,0
1990,53,28446,24,Male,0
1991,47,107182,2,Male,1
1992,35,68867,13,Female,1
1993,19,71028,22,Female,1
1994,30,80101,15,Male,1
1995,21,47200,5,Female,0
1996,43,115107,3,Male,1
1997,42,108074,5,Female,0
1998,47,81465,5,Female,1
1999,28,106436,5,Male,1
2000,24,107892,3,Male,0
2001,48,108559,3,Female,0
2002,27,59148,20,Female,0
2003,56,102928,23,Female,1
2004,30,40698,28,Male,1
2005,48,62470,28,Female,0
2006,24,112071,28,Female,1
2007,59,71660,18,Female,0
2008,59,73910,26,Female,1
2009,53,55450,20,Male,0
2010,37,76463,4,Male,0
2011,21,53757,1,Male,1
2012,24,98012,26,Female,0
2013,18,90247,16,Female,1
2014,59,92015,8,Female,1
2015,30,51390,17,Male,0
2016,39,76116,8,Male,0
2017,38,33161,7,Male,1
2018,39,52152,25,Male,1
2019,45,100171,8,Female,0
2020,26,115833,21,Male,0
2021,43,40836,24,Male,0
2022,26,110367,27,Female,1
2023,32,86543,26,Male,1
2024,27,75648,12,Female,1
2025,41,46331,16,Female,0
2026,59,30763,12,Female,0
2027,25,89444,19,Female,1
2028,41,113109,10,Female,1
2029,33,39187,7,Male,0
2030,43,31957,12,Male,1
2031,44,24379,20,Female,0
2032,54,47959,5,Male,0
2033,21,102018,16,Female,0
2034,41,47105,9,Male,1
2035,36,20877,7,Male,1
2036,53,68353,20,Male,0
2037,56,103788,22,Male,0
2038,27,116870,26,Male,1
2039,42,104585,14,Male,0
2040,35,103308,11,Male,1
2041,36,71567,7,Female,1
2042,53,77913,29,Female,1
2043,27,22637,10,Female,0
2044,50,92778,29,Male,0
2045,22,62025,9,Male,0
2046,52,119508,4,Female,0
2047,51,102464,16,Female,1
2048,50,48742,10,Male,0
2049,38,31831,19,Female,1
2050,34,105092,24,Female,0
2051,39,110879,17,Female,0
2052,54,108370,9,Female,0
2053,32,66762,13,Male,0
2054,52,118958,1,Female,0
2055,45,108741,2,Female,1
2056,24,38830,13,Female,0
2057,49,75044,24,Female,0
2058,28,93948,9,Male,0
2059,27,89202,7,Female,0
2060,26,57045,16,Female,0
2061,31,106322,19,Female,1
2062,30,91051,7,Female,0
2063,42,46627,6,Female,1
2064,19,35198,18,Male,0
2065,52,89521,19,Female,1
2066,24,49475,11,Female,0
2067,38,39403,29,Male,0
2068,35,23681,12,Female,1
2069,20,111555,29,Male,0
2070,59,113122,26,Female,1
2071,56,62292,10,Male,0
2072,58,25629,13,Male,1
2073,28,113246,12,Female,1
2074,56,115864,21,Male,1
2075,41,97814,10,Female,0
2076,36,28417,20,Male,1
2077,21,54765,18,Male,0
2078,43,94499,4,Female,1
2079,55,76574,28,Male,1
2080,59,110545,24,Female,1
2081,49,47675,5,Male,0
2082,56,92267,5,Male,0
2083,53,60563,29,Female,0
2084,57,31332,28,Female,1
2085,54,39177,12,Male,0
2086,50,109254,26,Female,0
2087,53,88447,3,Female,1
2088,20,77104,29,Male,1
2089,26,104335,8,Male,0
2090,25,100730,22,Female,0
2091,50,24951,2,Male,0
2092,23,48333,18,Female,1
2093,58,41673,9,Female,1
2094,56,60870,13,Female,1
2095,21,91101,7,Female,1
2096,30,42821,10,Female,1
2097,19,45494,9,Female,0
2098,22,119477,22,Male,0
2099,44,94160,15,Female,0
2100,49,20835,5,Male,1
2101,38,38646,12,Female,1
2102,25,97360,1,Male,0
2103,55,57335,12,Male,0
2104,25,89351,22,Male,0
2105,20,22429,6,Female,1
2106,20,61950,19,Male,1
2107,39,80654,19,Male,1
2108,23,88143,16,Female,1
2109,19,111186,19,Male,1
2110,40,117889,3,Male,0
2111,19,97527,23,Female,0
2112,55,106704,10,Male,1
2113,34,51099,27,Male,1
2114,52,59385,18,Female,0
2115,51,55919,26,Male,1
2116,40,116952,13,Male,1
2117,47,80782,26,Male,0
2118,25,91116,18,Male,1
2119,39,92590,3,Female,1
2120,53,109626,26,Female,0
2121,22,60387,28,Female,1
2122,30,35823,23,Female,1
2123,46,66015,3,Male,0
2124,48,35339,23,Female,0
2125,33,23491,25,Female,1
2126,59,20706,27,Male,0
2127,47,117493,26,Male,0
2128,33,35728,12,Male,1
2129,29,26997,27,Female,0
2130,34,80408,20,Male,1
2131,33,78097,7,Male,0
2132,29,58523,25,Male,0
2133,25,45163,24,Female,1
2134,37,37718,8,Female,1
2135,20,107508,9,Female,1
2136,33,103767,14,Female,0
2137,47,59619,5,Female,1
2138,40,32126,21,Female,1
2139,45,109131,19,Female,0
2140,57,84926,21,Male,0
2141,22,60633,16,Male,0
2142,37,97654,24,Male,1
2143,57,23317,12,Female,0
2144,18,64980,21,Female,0
2145,47,64115,4,Male,1
2146,38,81646,8,Male,0
2147,37,63158,7,Female,0
2148,23,75963,15,Female,1
2149,39,67631,6,Female,0
2150,35,69316,5,Female,1
2151,25,79342,14,Female,1
2152,56,35504,21,Female,1
2153,49,88593,13,Female,1
2154,50,46660,10,Female,1
2155,33,57196,18,Male,0
2156,29,85938,29,Female,1
2157,55,28605,4,Female,1
2158,51,77388,8,Female,1
2159,31,101297,24,Male,1
2160,53,75501,11,Male,0
2161,50,73309,17,Female,0
2162,40,47043,18,Male,0
2163,19,53635,21,Male,1
2164,58,99315,25,Male,0
2165,38,100691,26,Female,0
2166,19,53132,11,Female,1
2167,44,109387,16,Female,1
2168,26,35366,12,Female,0
2169,18,113944,13,Female,0
2170,28,92107,27,Female,0
2171,20,82580,16,Female,0
2172,40,77889,23,Male,1
2173,43,99553,26,Female,1
2174,21,59236,21,Female,1
2175,35,24150,1,Female,1
2176,23,39423,16,Female,1
2177,52,24137,15,Female,0
2178,39,49992,6,Female,1
2179,32,114438,12,Female,1
2180,39,64921,8,Female,0
2181,54,99369,7,Male,1
2182,59,86917,2,Male,0
2183,29,93690,12,Female,1
2184,59,54235,21,Female,1
2185,55,98975,14,Male,1
2186,35,39122,16,Female,0
2187,52,43956,11,Female,1
2188,47,83879,20,Male,0
2189,41,78560,9,Female,1
2190,59,102800,10,Female,1
2191,47,88685,17,Female,0
2192,31,44660,12,Male,0
2193,23,106064,6,Male,1
2194,20,21168,19,Female,0
2195,33,65124,11,Male,1
2196,24,55897,9,Male,1
2197,31,35032,21,Male,0
2198,26,72797,29,Female,0
2199,32,55294,6,Male,0
2200,38,63827,27,Male,1
2201,52,23516,25,Male,0
2202,19,39751,25,Female,1
2203,44,50373,24,Male,0
2204,19,50270,25,Male,0
2205,52,30386,16,Female,0
2206,35,84817,20,Male,0
2207,31,85184,16,Male,0
2208,37,99693,6,Male,1
2209,35,57879,5,Female,0
2210,27,69597,21,Female,0
2211,42,59132,4,Male,1
2212,19,23626,2,Male,1
2213,42,105936,28,Male,1
2214,50,101515,6,Male,1
2215,53,97065,9,Male,0
2216,48,75390,28,Male,0
2217,31,36645,17,Female,1
2218,18,111960,14,Male,0
2219,33,74144,7,Male,1
2220,20,33382,22,Male,1
2221,52,24025,19,Female,0
2222,58,63226,1,Male,0
2223,23,99380,29,Female,1
2224,42,89711,20,Male,0
2225,30,116055,25,Male,1
2226,51,94710,15,Male,1
2227,25,23443,18,Male,1
2228,38,41395,3,Male,1
2229,51,30725,18,Male,0
2230,21,53461,2,Female,1
2231,42,61115,10,Male,1
2232,32,116887,11,Male,1
2233,21,103732,27,Male,0
2234,29,99790,24,Female,1
2235,49,99557,3,Male,1
2236,49,91260,7,Female,0
2237,45,48690,8,Male,1
2238,30,21407,19,Male,1
2239,48,93568,18,Female,1
2240,31,78560,13,Female,1
2241,37,67340,13,Male,0
2242,35,37794,24,Female,0
2243,46,39881,19,Female,0
2244,23,106292,23,Male,1
2245,49,114952,12,Male,0
2246,46,69703,17,Male,0
2247,19,64354,28,Female,1
2248,40,111288,22,Male,0
2249,36,98462,12,Male,0
2250,48,119301,28,Female,0
2251,22,34390,13,Female,1
2252,36,107475,25,Male,1
2253,51,47307,12,Female,0
2254,27,116364,19,Female,0
2255,42,114049,14,Female,1
2256,19,44502,7,Male,1
2257,28,115599,13,Male,1
2258,48,42486,6,Male,1
2259,32,58258,24,Female,0
2260,26,77716,19,Male,1
2261,40,117228,19,Male,0
2262,36,101494,4,Female,1
2263,26,102768,19,Female,1
2264,52,30748,9,Male,1
2265,38,82785,16,Female,1
2266,26,96050,27,Male,0
2267,45,42738,4,Male,0
2268,24,94231,6,Male,0
2269,33,93606,8,Female,1
2270,33,113301,27,Female,0
2271,50,61662,29,Male,1
2272,21,116297,24,Male,1
2273,21,102234,16,Male,0
2274,56,35123,5,Male,1
2275,57,45616,21,Female,1
2276,34,31182,22,Male,0
2277,54,110369,10,Male,1
2278,56,118878,23,Female,1
2279,46,82013,13,Male,0
2280,53,51331,29,Male,0
2281,55,66098,26,Male,1
2282,56,46128,14,Male,0
2283,54,51556,7,Male,1
2284,52,107505,29,Female,0
2285,24,41876,20,Female,1
2286,44,28949,6,Female,0
2287,45,71962,7,Female,0
2288,39,110054,5,Male,1
2289,31,91206,21,Female,0
2290,24,44099,18,Female,0
2291,54,32716,23,Female,1
2292,39,72611,12,Female,0
2293,22,58885,6,Female,0
2294,19,73144,27,Female,0
2295,44,85220,1,Female,1
2296,38,27837,4,Female,0
2297,55,69355,19,Male,1
2298,32,67299,12,Female,1
2299,38,39159,15,Male,0
2300,27,71012,3,Female,1
2301,40,79305,23,Female,1
2302,56,107096,27,Female,1
2303,22,37106,28,Male,1
2304,18,78123,26,Male,0
2305,30,28720,20,Female,0
2306,38,57661,28,Male,0
2307,43,113898,8,Female,1
2308,38,113794,11,Male,1
2309,35,107318,16,Male,0
2310,54,41120,9,Male,1
2311,49,39790,3,Female,0
2312,53,78655,5,Male,1
2313,34,79643,20,Male,0
2314,52,113448,14,Female,0
2315,28,67374,28,Male,0
2316,38,62907,26,Female,1
2317,43,70071,15,Female,0
2318,21,54812,6,Male,1
2319,51,69570,27,Female,1
2320,35,70901,26,Male,0
2321,57,80186,4,Male,0
2322,52,70251,8,Female,1
2323,58,85171,19,Male,1
2324,46,56160,27,Male,0
2325,46,39156,5,Female,0
2326,55,96208,13,Female,1
2327,59,99980,16,Male,0
2328,38,92320,1,Female,0
2329,59,37929,13,Female,0
2330,30,86606,22,Female,0
2331,58,108442,11,Female,1
2332,34,82559,21,Male,1
2333,26,74205,8,Male,0
2334,58,88475,25,Female,0
2335,18,84341,8,Male,1
2336,19,115377,24,Female,1
2337,46,62863,28,Female,1
2338,50,101837,14,Male,1
2339,27,85439,13,Male,1
2340,57,27194,3,Male,0
2341,38,91387,4,Male,0
2342,45,101914,27,Female,1
2343,28,86214,20,Female,1
2344,51,116176,15,Male,0
2345,25,119292,15,Female,1
2346,39,49777,27,Male,1
2347,25,46183,21,Male,0
2348,32,47445,13,Male,0
2349,34,87038,9,Female,0
2350,40,107201,28,Female,0
2351,41,36198,25,Male,1
2352,36,41411,10,Male,0
2353,22,70577,29,Male,1
2354,49,35867,12,Male,1
2355,18,82501,14,Female,1
2356,40,34266,1,Female,1
2357,54,59422,14,Male,0
2358,25,55208,14,Male,1
2359,30,51213,8,Female,1
2360,25,27367,16,Male,1
2361,40,99026,14,Female,0
2362,18,55362,1,Female,0
2363,41,71588,16,Male,0
2364,52,58285,18,Female,0
2365,41,94755,7,Female,0
2366,34,91846,15,Female,1
2367,22,56307,24,Female,0
2368,37,115167,17,Male,1
2369,38,100280,19,Female,0
2370,57,39867,23,Female,1
2371,48,76523,13,Female,0
2372,53,104161,9,Male,1
2373,28,26378,24,Male,0
2374,32,104685,24,Male,1
2375,36,96958,15,Female,1
2376,24,47926,25,Male,1
2377,45,118707,26,Male,1
2378,22,33180,3,Male,1
2379,22,112837,24,Female,1
2380,47,56931,1,Male,0
2381,49,44014,16,Male,0
2382,25,116472,8,Male,1
2383,27,99872,29,Female,1
2384,55,78502,23,Female,1
2385,49,107736,13,Male,1
2386,45,25470,8,Male,1
2387,34,116395,17,Male,1
2388,48,34953,22,Female,1
2389,25,58507,23,Female,0
2390,57,112969,14,Male,1
2391,42,111493,27,Female,1
2392,26,26523,21,Male,0
2393,19,106923,21,Female,0
2394,32,77190,7,Male,1
2395,20,67761,27,Female,0
2396,53,51169,15,Male,0
2397,21,65641,16,Female,0
2398,31,42990,19,Male,1
2399,58,49661,6,Male,1
2400,58,33419,23,Male,0
2401,42,34457,1,Male,1
2402,27,87600,12,Female,1
2403,38,96102,18,Male,1
2404,53,53085,16,Female,0
2405,29,117064,12,Female,0
2406,44,70654,20,Male,0
2407,57,26130,13,Male,0
2408,19,22042,8,Male,1
2409,30,90134,27,Male,1
2410,49,62982,29,Female,1
2411,48,118422,26,Female,0
2412,33,85185,22,Female,0
2413,49,53477,1,Female,1
2414,49,72709,26,Male,0
2415,51,48716,21,Female,0
2416,28,98137,7,Male,1
2417,27,56018,15,Male,0
2418,32,28061,29,Female,0
2419,34,28609,22,Female,1
2420,57,55371,13,Female,0
2421,35,103021,13,Female,1
2422,26,40805,28,Female,1
2423,42,27857,9,Female,0
2424,57,31620,24,Male,1
2425,31,28177,15,Male,0
2426,42,50111,4,Male,0
2427,39,108578,13,Female,0
2428,47,104181,27,Male,0
2429,37,109941,12,Male,0
2430,38,31826,5,Male,0
2431,49,33890,7,Male,0
2432,38,102428,8,Male,0
2433,52,78031,5,Male,0
2434,49,95020,9,Female,1
2435,47,25495,14,Female,1
2436,56,48481,26,Female,0
2437,29,31267,12,Male,0
2438,58,26743,4,Female,0
2439,35,74800,20,Female,1
2440,38,68773,29,Male,1
2441,30,77042,8,Female,0
2442,38,69476,17,Male,0
2443,25,112105,8,Female,0
2444,57,48552,21,Male,1
2445,24,85242,29,Male,0
2446,40,65772,27,Female,1
2447,49,63730,1,Male,1
2448,28,48948,20,Female,0
2449,39,96311,2,Male,1
2450,39,89093,4,Female,0
2451,42,89123,24,Female,1
2452,39,36535,21,Male,1
2453,45,86490,1,Female,0
2454,46,66562,7,Female,0
2455,30,109080,1,Female,1
2456,35,78535,9,Male,1
2457,19,118991,3,Male,1
2458,46,61269,12,Female,0
2459,38,100674,19,Female,0
2460,32,62462,15,Male,0
2461,44,23127,22,Male,0
2462,48,43147,16,Female,1
2463,32,65528,10,Male,1
2464,40,97095,22,Male,1
2465,41,88931,29,Female,1
2466,30,110925,27,Male,1
2467,39,86381,27,Male,0
2468,54,119468,6,Male,0
2469,50,83749,29,Female,1
2470,20,58672,17,Male,1
2471,36,33731,21,Female,1
2472,40,74512,28,Male,1
2473,46,118658,22,Male,1
2474,47,71024,24,Female,1
2475,56,23832,29,Female,1
2476,42,52332,17,Female,1
2477,54,32467,21,Female,0
2478,25,61025,19,Male,1
2479,59,33107,18,Female,1
2480,33,97994,11,Female,0
2481,25,114202,24,Female,0
2482,18,63481,7,Male,1
2483,22,22581,10,Male,0
2484,20,95118,7,Female,0
2485,18,71638,5,Female,1
2486,21,28418,12,Female,0
2487,57,113627,16,Female,1
2488,52,49113,29,Male,1
2489,49,104363,25,Female,1
2490,59,83044,21,Male,0
2491,51,99955,18,Female,0
2492,42,81030,3,Female,1
2493,27,31814,20,Male,1
2494,38,119340,15,Female,0
2495,56,30024,5,Female,1
2496,44,83288,13,Female,0
2497,44,77836,19,Female,0
2498,19,27435,12,Male,0
2499,58,87084,23,Female,0
2500,30,90601,21,Female,0
2501,26,108416,5,Male,0
2502,53,23407,6,Female,1
2503,39,118943,7,Male,1
2504,59,52940,26,Female,0
2505,43,25666,10,Female,0
2506,29,57122,16,Female,1
2507,34,45092,8,Male,1
2508,31,95645,9,Male,1
2509,31,46505,27,Female,1
2510,51,56713,4,Male,1
2511,37,74387,21,Female,1
2512,28,63169,21,Male,1
2513,33,93282,8,Female,1
2514,48,97511,25,Male,0
2515,23,71742,7,Female,1
2516,36,60522,15,Male,0
2517,54,101132,21,Male,1
2518,21,119397,3,Male,1
2519,21,23880,17,Male,1
2520,37,63454,11,Female,1
2521,27,75711,9,Female,1
2522,41,63539,5,Male,0
2523,52,88321,25,Female,1
2524,43,107985,10,Male,0
2525,54,34799,15,Female,0
2526,55,80102,28,Male,1
2527,38,70726,29,Female,0
2528,57,68784,14,Female,1
2529,56,63333,4,Male,1
2530,38,60828,21,Male,1
2531,27,89526,20,Male,0
2532,55,74362,2,Male,1
2533,21,73997,12,Male,0
2534,37,70341,1,Female,1
2535,34,39073,24,Male,1
2536,24,34549,20,Female,0
2537,21,103795,5,Male,0
2538,46,76920,6,Female,0
2539,31,105326,24,Female,0
2540,20,95515,11,Male,0
2541,41,40316,8,Male,0
2542,54,46183,7,Female,1
2543,33,113860,4,Female,0
2544,21,44624,6,Male,1
2545,41,82515,16,Female,1
2546,51,105781,20,Female,1
2547,47,66705,15,Female,1
2548,35,109326,14,Female,1
2549,36,46756,23,Female,0
2550,48,80390,12,Female,1
2551,36,88369,29,Male,1
2552,36,90821,12,Male,1
2553,39,29589,16,Male,0
2554,41,34116,15,Male,0
2555,29,93181,29,Female,0
2556,47,64786,13,Male,0
2557,55,114686,11,Female,1
2558,48,96425,17,Female,0
2559,53,50286,21,Male,1
2560,36,35994,15,Male,0
2561,53,110198,14,Female,0
2562,47,46639,10,Male,0
2563,50,37205,12,Male,0
2564,35,76677,16,Female,1
2565,45,52930,15,Female,0
2566,28,93313,10,Female,1
2567,50,113851,4,Female,1
2568,34,112509,27,Female,1
2569,23,38316,23,Female,1
2570,21,47304,29,Male,1
2571,37,116058,9,Male,1
2572,44,107876,21,Male,1
2573,32,105366,20,Female,0
2574,23,33403,9,Female,1
2575,31,100052,21,Male,0
2576,28,104627,25,Male,0
2577,56,93495,24,Male,1
2578,26,51932,20,Female,1
2579,43,116090,11,Male,0
2580,33,56701,11,Male,0
2581,22,23385,7,Male,1
2582,27,119226,21,Female,1
2583,20,77241,10,Male,0
2584,30,30367,4,Male,0
2585,47,85030,5,Female,1
2586,23,66505,5,Female,0
2587,34,53332,11,Female,0
2588,36,105178,9,Female,1
2589,59,96325,28,Female,0
2590,52,55268,16,Male,1
2591,43,106486,9,Male,1
2592,22,45563,22,Female,1
2593,46,56404,4,Female,0
2594,54,75182,2,Female,1
2595,37,52991,14,Female,0
2596,38,67663,3,Male,1
2597,27,85886,18,Male,1
2598,22,103848,21,Female,0
2599,53,44127,6,Female,0
2600,23,77692,11,Female,0
2601,43,114389,21,Female,1
2602,21,57500,18,Male,0
2603,56,53785,12,Female,1
2604,56,104146,5,Female,0
2605,52,109126,9,Male,1
2606,18,114979,20,Female,1
2607,41,67997,28,Male,1
2608,53,27170,26,Female,1
2609,23,33303,18,Female,0
2610,58,91743,19,Male,0
2611,48,97852,3,Female,1
2612,37,55187,9,Male,1
2613,41,85034,4,Male,0
2614,42,91776,17,Male,0
2615,53,21893,17,Female,0
2616,38,33753,23,Female,0
2617,47,58090,23,Male,0
2618,41,84922,2,Female,0
2619,59,96768,9,Female,1
2620,47,79412,9,Female,0
2621,39,76030,5,Male,0
2622,45,37509,15,Male,1
2623,24,88653,15,Female,0
2624,52,56929,3,Male,0
2625,45,68291,19,Female,0
2626,31,24042,28,Female,1
2627,27,82574,3,Female,0
2628,33,57201,6,Male,1
2629,33,112282,4,Male,0
2630,48,34016,24,Female,1
2631,59,45022,13,Male,0
2632,42,47938,27,Female,0
2633,30,63678,13,Male,0
2634,23,81720,27,Male,1
2635,26,76805,11,Male,0
2636,53,94323,5,Female,0
2637,37,21986,1,Female,1
2638,35,96478,9,Female,1
2639,38,102994,17,Male,1
2640,21,32161,22,Female,0
2641,50,40689,1,Female,1
2642,44,114699,3,Female,0
2643,24,80924,15,Female,1
2644,23,119273,26,Male,1
2645,32,94308,21,Male,0
2646,35,83745,26,Female,0
2647,49,21211,23,Male,0
2648,28,20229,10,Male,0
2649,37,68542,8,Male,1
2650,41,34345,12,Male,1
2651,32,51819,25,Male,1
2652,24,67779,22,Female,0
2653,38,102421,15,Male,0
2654,59,112244,27,Female,1
2655,43,85584,9,Female,1
2656,31,39950,24,Female,0
2657,54,35173,25,Male,1
2658,38,78032,10,Male,1
2659,35,119273,20,Male,1
2660,22,48036,9,Male,0
2661,20,91356,15,Female,1
2662,40,34292,23,Female,0
2663,43,23052,21,Female,1
2664,54,64377,21,Male,0
2665,41,109317,1,Female,1
2666,36,87838,2,Female,1
2667,42,87819,26,Female,1
2668,38,35620,19,Male,0
2669,29,50461,14,Female,1
2670,58,40750,8,Female,1
2671,50,118426,6,Male,0
2672,21,108719,12,Female,0
2673,59,29472,26,Male,1
2674,24,89263,27,Female,1
2675,39,77602,29,Male,1
2676,50,45523,15,Male,1
2677,34,50766,14,Male,1
2678,41,86060,21,Female,0
2679,51,29079,29,Female,1
2680,45,28399,1,Male,0
2681,58,80726,28,Male,0
2682,56,112906,11,Male,1
2683,39,36532,28,Male,0
2684,34,102357,25,Male,1
2685,51,63162,3,Male,0
2686,23,23749,19,Male,0
2687,23,31353,18,Male,1
2688,51,48477,20,Male,1
2689,18,44570,28,Male,0
2690,27,106373,2,Male,1
2691,38,31437,29,Male,1
2692,22,58104,25,Female,0
2693,19,83370,28,Male,0
2694,39,24551,26,Female,0
2695,19,88359,7,Female,1
2696,27,74880,8,Female,1
2697,51,32916,19,Male,1
2698,33,100703,22,Female,0
2699,56,61445,15,Male,1
2700,39,67636,10,Female,0
2701,29,93927,22,Male,0
2702,41,98194,29,Male,0
2703,57,49685,1,Female,0
2704,55,71134,6,Female,0
2705,27,108916,13,Male,0
2706,52,114455,14,Female,0
2707,49,87847,3,Male,1
2708,24,59993,11,Male,0
2709,38,64333,3,Male,1
2710,37,78865,19,Female,1
2711,43,99096,10,Male,1
2712,21,69756,27,Male,1
2713,39,81192,15,Male,1
2714,32,80686,11,Male,0
2715,57,68733,15,Female,1
2716,38,45993,26,Female,1
2717,32,50492,27,Female,1
2718,39,40981,24,Female,0
2719,45,44143,13,Male,1
2720,31,97603,5,Male,1
2721,44,109452,4,Male,1
2722,58,80277,13,Male,1
2723,57,69990,9,Male,0
2724,45,82888,25,Male,1
2725,43,89351,17,Female,0
2726,19,117372,2,Male,0
2727,42,69999,24,Male,1
2728,20,90309,5,Male,1
2729,25,32446,16,Female,0
2730,50,50733,7,Male,1
2731,59,96000,1,Male,1
2732,52,68632,28,Male,1
2733,23,41576,26,Female,0
2734,56,23320,12,Male,0
2735,40,30750,21,Male,1
2736,42,73463,11,Female,1
2737,36,46572,12,Male,0
2738,22,37948,19,Female,0
2739,28,58826,26,Male,0
2740,29,109051,12,Female,0
2741,27,47867,12,Male,0
2742,25,80231,14,Male,0
2743,41,86262,2,Female,0
2744,45,111356,2,Male,1
2745,58,92233,25,Male,0
2746,53,64678,29,Female,0
2747,54,32963,4,Male,1
2748,38,84360,20,Female,1
2749,25,69434,23,Male,1
2750,26,86617,26,Female,0
2751,32,40269,16,Male,0
2752,57,96312,10,Male,1
2753,35,117352,13,Female,1
2754,59,99732,2,Male,1
2755,37,101494,3,Female,0
2756,23,108905,19,Female,1
2757,29,97225,6,Female,0
2758,19,102867,19,Male,0
2759,24,57528,27,Male,0
2760,33,98972,21,Male,0
2761,20,85602,20,Female,1
2762,20,116261,19,Female,1
2763,44,110748,8,Female,1
2764,57,53332,14,Male,0
2765,55,110937,10,Female,1
2766,50,98929,3,Male,0
2767,45,89206,6,Male,0
2768,18,111137,29,Male,0
2769,25,22251,15,Male,1
2770,54,65717,23,Male,0
2771,49,119108,23,Male,0
2772,54,47027,18,Male,1
2773,21,117382,14,Male,1
2774,47,106551,19,Female,1
2775,23,29583,28,Male,0
2776,36,70387,26,Male,0
2777,49,43104,10,Female,1
2778,26,32224,15,Female,0
2779,29,80624,4,Female,0
2780,28,76058,23,Female,1
2781,33,116372,2,Male,1
2782,18,49299,3,Female,1
2783,38,98572,7,Female,1
2784,47,105469,23,Female,1
2785,30,97928,16,Female,1
2786,51,93474,10,Male,1
2787,21,24141,19,Female,1
2788,45,43350,28,Female,0
2789,55,95082,17,Female,0
2790,48,90871,28,Female,0
2791,44,25077,19,Male,0
2792,22,66015,5,Female,0
2793,42,91147,23,Female,0
2794,20,79180,20,Female,0
2795,50,60857,13,Male,0
2796,21,79840,13,Female,0
2797,42,79902,11,Female,0
2798,37,25577,11,Male,0
2799,51,40002,16,Female,1
2800,43,70711,15,Male,0
2801,22,59451,17,Male,1
2802,52,119811,22,Female,0
2803,45,69103,18,Female,1
2804,46,48647,28,Male,0
2805,26,54831,19,Male,1
2806,55,116498,4,Female,0
2807,23,115119,22,Male,1
2808,36,86830,22,Male,0
2809,28,100632,23,Female,1
2810,19,56833,5,Male,0
2811,26,112864,7,Male,1
2812,38,44398,2,Male,1
2813,41,81554,1,Male,1
2814,51,70755,12,Male,1
2815,39,37706,10,Male,1
2816,20,42340,8,Female,1
2817,29,84994,1,Male,1
2818,45,83884,12,Female,1
2819,47,104361,2,Female,0
2820,43,37482,27,Female,0
2821,38,74225,28,Female,0
2822,45,78849,10,Female,1
2823,43,94854,22,Female,1
2824,50,61256,17,Female,0
2825,38,101110,26,Female,0
2826,52,34650,3,Male,1
2827,51,66118,7,Female,1
2828,58,48930,12,Female,0
2829,35,105707,8,Female,1
2830,28,31801,20,Male,0
2831,40,71360,12,Female,1
2832,39,107908,3,Male,0
2833,34,36559,17,Female,0
2834,22,52334,28,Female,1
2835,28,33288,9,Male,0
2836,47,42398,10,Female,1
2837,32,96230,22,Male,1
2838,44,32191,6,Male,1
2839,52,38051,25,Female,1
2840,50,81715,1,Female,1
2841,37,30737,22,Male,0
2842,33,85140,12,Male,1
2843,51,45251,5,Female,1
2844,19,70975,13,Female,0
2845,52,25147,27,Female,1
2846,57,70508,15,Male,0
2847,45,72224,22,Female,1
2848,56,39643,11,Male,0
2849,23,58967,8,Female,1
2850,26,118850,5,Male,1
2851,37,60733,2,Male,1
2852,18,104003,12,Female,1
2853,25,54808,28,Male,1
2854,40,87288,2,Male,0
2855,20,78959,26,Male,0
2856,21,21849,16,Male,1
2857,42,88178,21,Male,0
2858,55,87136,3,Female,1
